sample_dt,do_mg_per_L,turbidity_cm,ph,ammonia_mg_per_L,pond_id,do_in_range,ph_in_range,ammonia_in_range,turbidity_in_range,morning,time_of_day,ds
2022-03-23 06:35:00+05:30,3.55,54.0,7.97,0.01,NL-CHV1,within,within,within,above,True,morning,train
2022-03-23 17:15:00+05:30,9.1,54.0,8.16,,NL-CHV1,within,within,,above,False,evening,train
2022-04-08 07:01:00+05:30,3.65,51.0,7.81,0.0,NL-CHV1,within,within,within,above,True,morning,train
2022-04-08 17:05:00+05:30,9.2,51.0,8.04,,NL-CHV1,within,within,,above,False,evening,train
2022-04-22 07:30:00+05:30,3.8,29.0,8.63,0.0,NL-CHV1,within,above,within,within,True,morning,train
2022-04-22 17:20:00+05:30,9.35,29.0,8.85,,NL-CHV1,within,above,,within,False,evening,train
2022-05-07 07:16:00+05:30,3.65,32.0,8.49,,NL-CHV1,within,within,,within,True,morning,train
2022-05-07 16:55:00+05:30,8.45,32.0,8.57,,NL-CHV1,within,above,,within,False,evening,train
2022-05-26 07:20:00+05:30,4.1,38.0,8.01,0.0,NL-CHV1,within,within,within,within,True,morning,train
2022-05-26 17:18:00+05:30,8.5,38.0,8.28,,NL-CHV1,within,within,,within,False,evening,train
2022-06-14 07:20:00+05:30,3.8,43.0,8.09,0.0,NL-CHV1,within,within,within,within,True,morning,train
2022-06-14 17:15:00+05:30,8.8,43.0,8.26,0.0,NL-CHV1,within,within,within,within,False,evening,train
2022-06-25 07:30:00+05:30,3.9,36.0,8.02,0.0,NL-CHV1,within,within,within,within,True,morning,train
2022-06-25 16:45:00+05:30,10.9,36.0,8.36,0.0,NL-CHV1,within,within,within,within,False,evening,train
2022-07-12 06:35:00+05:30,3.55,31.0,8.03,0.0,NL-CHV1,within,within,within,within,True,morning,train
2022-07-12 16:30:00+05:30,11.7,31.0,8.27,0.0,NL-CHV1,within,within,within,within,False,evening,train
2022-08-04 06:30:00+05:30,3.6,39.0,7.57,0.0,NL-CHV1,within,within,within,within,True,morning,train
2022-08-04 16:35:00+05:30,8.25,39.0,8.14,0.0,NL-CHV1,within,within,within,within,False,evening,train
2022-08-16 07:05:00+05:30,3.95,37.0,7.87,0.0,NL-CHV1,within,within,within,within,True,morning,train
2022-08-16 17:05:00+05:30,8.5,37.0,8.2,0.0,NL-CHV1,within,within,within,within,False,evening,train
2022-09-01 07:20:00+05:30,3.5,36.0,7.43,0.02,NL-CHV1,within,within,within,within,True,morning,train
2022-09-01 17:20:00+05:30,6.35,36.0,7.65,0.02,NL-CHV1,below,within,within,within,False,evening,train
2022-09-16 06:50:00+05:30,3.3,41.0,7.47,0.03,NL-CHV1,within,within,within,within,True,morning,train
2022-09-16 17:10:00+05:30,6.8,41.0,7.66,0.03,NL-CHV1,below,within,within,within,False,evening,train
2022-10-08 06:55:00+05:30,4.0,41.0,7.89,0.02,NL-CHV1,within,within,within,within,True,morning,train
2022-10-08 17:01:00+05:30,9.25,41.0,8.02,0.02,NL-CHV1,within,within,within,within,False,evening,train
2022-10-19 07:00:00+05:30,1.95,41.0,7.5,0.23,NL-CHV1,below,within,within,within,True,morning,train
2022-10-19 16:55:00+05:30,9.45,,8.41,,NL-CHV1,within,within,,,False,evening,train
2022-11-10 06:49:00+05:30,,,,,NL-CHV1,,,,,True,morning,train
2022-11-17 06:39:00+05:30,,,,,NL-CHV1,,,,,True,morning,train
2022-11-17 06:45:00+05:30,4.9,,8.22,0.0,NL-CHV1,within,within,within,,True,morning,train
2022-11-25 06:37:00+05:30,,,,,NL-CHV1,,,,,True,morning,train
2022-12-02 07:03:00+05:30,3.3,,8.11,0.0,NL-CHV1,within,within,within,,True,morning,train
2022-12-02 07:08:00+05:30,,,,,NL-CHV1,,,,,True,morning,train
2022-12-13 07:05:00+05:30,,,,,NL-CHV1,,,,,True,morning,train
2022-12-20 06:44:00+05:30,,,,,NL-CHV1,,,,,True,morning,train
2022-12-20 07:00:00+05:30,4.1,,7.79,0.06,NL-CHV1,within,within,within,,True,morning,train
2023-03-07 07:53:00+05:30,4.3,34.0,7.9,0.0,NL-CHV1,within,within,within,within,True,morning,train
2023-03-07 17:05:00+05:30,10.4,,8.2,,NL-CHV1,within,within,,,False,evening,train
2023-04-04 07:34:00+05:30,3.9,43.0,7.9,0.07,NL-CHV1,within,within,within,within,True,morning,train
2023-04-04 17:13:00+05:30,9.2,,8.0,,NL-CHV1,within,within,,,False,evening,train
2023-05-04 06:34:00+05:30,4.3,36.0,8.1,0.12,NL-CHV1,within,within,within,within,True,morning,train
2023-05-04 16:39:00+05:30,9.1,,8.4,,NL-CHV1,within,within,,,False,evening,train
2023-06-03 06:05:00+05:30,3.8,42.0,8.4,0.0,NL-CHV1,within,within,within,within,True,morning,train
2023-06-03 17:01:00+05:30,8.4,,8.6,,NL-CHV1,within,above,,,False,evening,train
2023-07-03 06:56:00+05:30,3.6,33.0,7.3,0.1,NL-CHV1,within,within,within,within,True,morning,train
2023-07-03 16:58:00+05:30,8.7,,8.0,,NL-CHV1,within,within,,,False,evening,train
2023-08-08 06:25:00+05:30,1.4,38.0,8.1,0.11,NL-CHV1,below,within,within,within,True,morning,train
2023-08-08 16:34:00+05:30,7.1,,8.4,,NL-CHV1,below,within,,,False,evening,train
2023-09-13 06:35:00+05:30,3.9,33.0,8.0,0.14,NL-CHV1,within,within,within,within,True,morning,train
2023-09-13 16:40:00+05:30,9.8,,8.2,,NL-CHV1,within,within,,,False,evening,train
2023-10-13 06:40:00+05:30,3.6,35.0,8.29,0.12,NL-CHV1,within,within,within,within,True,morning,train
2023-10-13 16:53:00+05:30,9.8,,8.43,,NL-CHV1,within,within,,,False,evening,train
2023-12-02 07:18:00+05:30,3.8,30.0,8.03,0.06,NL-CHV1,within,within,within,within,True,morning,train
2023-12-02 16:59:00+05:30,8.4,,8.24,,NL-CHV1,within,within,,,False,evening,train
2024-03-27 06:10:00+05:30,4.6,34.0,8.03,0.0,NL-CHV1,within,within,within,within,True,morning,train
2024-03-27 16:28:00+05:30,10.9,34.0,8.28,0.0,NL-CHV1,within,within,within,within,False,evening,train
2024-04-24 06:42:00+05:30,4.1,33.0,8.14,0.07,NL-CHV1,within,within,within,within,True,morning,train
2024-04-24 17:08:00+05:30,9.8,33.0,8.33,0.07,NL-CHV1,within,within,within,within,False,evening,train
2023-10-16 07:37:00+05:30,4.7,34.0,8.19,0.0,NL-DEV1,within,within,within,within,True,morning,train
2023-10-16 17:28:00+05:30,11.3,,8.32,,NL-DEV1,within,within,,,False,evening,train
2023-11-27 07:22:00+05:30,3.8,29.0,7.94,0.0,NL-DEV1,within,within,within,within,True,morning,train
2023-11-27 16:34:00+05:30,8.2,,8.1,,NL-DEV1,within,within,,,False,evening,train
2023-12-20 07:24:00+05:30,4.3,31.0,8.19,0.0,NL-DEV1,within,within,within,within,True,morning,train
2023-12-20 16:34:00+05:30,10.6,,8.28,0.0,NL-DEV1,within,within,within,,False,evening,train
2024-01-22 07:31:00+05:30,4.2,30.0,7.72,0.09,NL-DEV1,within,within,within,within,True,morning,train
2024-01-22 16:26:00+05:30,11.2,30.0,8.07,0.09,NL-DEV1,within,within,within,within,False,evening,train
2024-02-22 07:03:00+05:30,4.7,30.0,7.98,0.11,NL-DEV1,within,within,within,within,True,morning,train
2024-02-22 16:36:00+05:30,11.2,30.0,8.24,0.11,NL-DEV1,within,within,within,within,False,evening,train
2024-03-22 07:03:00+05:30,4.2,29.0,7.96,0.08,NL-DEV1,within,within,within,within,True,morning,train
2024-03-22 16:54:00+05:30,11.5,29.0,8.27,0.08,NL-DEV1,within,within,within,within,False,evening,train
2024-04-16 07:05:00+05:30,4.0,31.0,8.17,0.12,NL-DEV1,within,within,within,within,True,morning,train
2024-04-16 17:18:00+05:30,9.8,32.0,8.39,0.12,NL-DEV1,within,within,within,within,False,evening,train
2023-08-16 07:24:00+05:30,3.9,37.0,7.9,0.0,NL-DEV2,within,within,within,within,True,morning,train
2023-08-16 17:20:00+05:30,10.4,,8.1,,NL-DEV2,within,within,,,False,evening,train
2023-09-14 07:36:00+05:30,3.8,33.0,7.8,0.0,NL-DEV2,within,within,within,within,True,morning,train
2023-09-14 17:14:00+05:30,10.8,,8.0,,NL-DEV2,within,within,,,False,evening,train
2023-10-16 07:16:00+05:30,3.4,30.0,8.23,0.01,NL-DEV2,within,within,within,within,True,morning,train
2023-10-16 17:19:00+05:30,8.6,,8.38,,NL-DEV2,within,within,,,False,evening,train
2023-11-27 07:28:00+05:30,3.3,28.0,8.01,0.0,NL-DEV2,within,within,within,within,True,morning,train
2023-11-27 16:41:00+05:30,8.3,,8.19,,NL-DEV2,within,within,,,False,evening,train
2023-12-20 07:34:00+05:30,4.2,27.0,8.13,0.12,NL-DEV2,within,within,within,within,True,morning,train
2023-12-20 16:36:00+05:30,10.3,27.0,8.31,0.12,NL-DEV2,within,within,within,within,False,evening,train
2024-01-22 07:48:00+05:30,3.6,29.0,7.96,0.21,NL-DEV2,within,within,within,within,True,morning,train
2024-01-22 16:37:00+05:30,9.8,29.0,8.1,0.21,NL-DEV2,within,within,within,within,False,evening,train
2024-02-22 07:18:00+05:30,3.3,32.0,8.17,0.14,NL-DEV2,within,within,within,within,True,morning,train
2024-02-22 16:52:00+05:30,9.2,32.0,8.37,0.14,NL-DEV2,within,within,within,within,False,evening,train
2024-03-22 07:18:00+05:30,3.8,32.0,8.12,0.1,NL-DEV2,within,within,within,within,True,morning,train
2024-03-22 17:04:00+05:30,9.9,32.0,8.39,0.1,NL-DEV2,within,within,within,within,False,evening,train
2023-10-10 07:21:00+05:30,4.1,32.0,8.13,0.12,NL-DLP1,within,within,within,within,True,morning,train
2023-10-10 17:14:00+05:30,10.9,,8.39,,NL-DLP1,within,within,,,False,evening,train
2024-01-05 08:14:00+05:30,3.9,35.0,8.09,0.0,NL-DLP1,within,within,within,within,True,morning,train
2024-01-05 17:11:00+05:30,10.8,35.0,8.25,0.0,NL-DLP1,within,within,within,within,False,evening,train
2024-02-06 06:56:00+05:30,3.9,34.0,8.1,0.06,NL-DLP1,within,within,within,within,True,morning,train
2024-02-06 15:48:00+05:30,9.8,34.0,8.32,0.06,NL-DLP1,within,within,within,within,False,evening,train
2024-03-05 07:53:00+05:30,4.8,32.0,7.99,0.02,NL-DLP1,within,within,within,within,True,morning,train
2024-03-05 17:21:00+05:30,10.8,32.0,8.24,0.02,NL-DLP1,within,within,within,within,False,evening,train
2024-04-05 07:11:00+05:30,4.1,29.0,8.17,0.03,NL-DLP1,within,within,within,within,True,morning,train
2024-04-05 17:14:00+05:30,10.8,29.0,8.35,0.03,NL-DLP1,within,within,within,within,False,evening,train
2024-04-19 07:18:00+05:30,3.9,30.0,8.15,0.05,NL-DLP1,within,within,within,within,True,morning,train
2024-04-19 17:14:00+05:30,9.2,30.0,8.3,0.05,NL-DLP1,within,within,within,within,False,evening,train
2024-05-03 06:33:00+05:30,4.2,30.0,8.19,0.11,NL-DLP1,within,within,within,within,True,morning,train
2024-05-03 16:55:00+05:30,10.8,30.0,8.4,0.11,NL-DLP1,within,within,within,within,False,evening,train
2024-05-17 06:43:00+05:30,4.0,31.0,8.1,0.17,NL-DLP1,within,within,within,within,True,morning,train
2024-05-17 16:58:00+05:30,9.8,31.0,8.37,0.17,NL-DLP1,within,within,within,within,False,evening,train
2021-07-26 06:30:00+05:30,3.9,32.1,8.3,0.0,NL-FAY1,within,within,within,within,True,morning,train
2021-07-26 17:30:00+05:30,9.3,32.4,8.22,0.0,NL-FAY1,within,within,within,within,False,evening,train
2021-08-21 07:15:00+05:30,3.7,,8.52,,NL-FAY1,within,above,,,True,morning,train
2021-08-21 17:30:00+05:30,2.1,,8.3,0.025,NL-FAY1,below,within,within,,False,evening,train
2021-09-01 07:45:00+05:30,1.2,32.0,8.26,,NL-FAY1,below,within,,within,True,morning,train
2021-09-01 17:40:00+05:30,5.9,31.0,8.45,,NL-FAY1,below,within,,within,False,evening,train
2021-09-16 06:45:00+05:30,3.5,34.0,8.23,,NL-FAY1,within,within,,within,True,morning,train
2021-09-16 17:30:00+05:30,7.9,,8.57,,NL-FAY1,below,above,,,False,evening,train
2021-11-17 07:45:00+05:30,4.55,40.0,8.04,,NL-FAY1,within,within,,within,True,morning,train
2021-12-03 07:01:00+05:30,7.4,47.0,7.79,,NL-FAY1,above,within,,within,True,morning,train
2021-12-03 17:10:00+05:30,14.25,47.0,7.58,,NL-FAY1,above,within,,within,False,evening,train
2021-12-20 07:20:00+05:30,4.85,33.0,7.92,0.0,NL-FAY1,within,within,within,within,True,morning,train
2021-12-20 16:43:00+05:30,9.25,,8.28,,NL-FAY1,within,within,,,False,evening,train
2022-01-03 06:45:00+05:30,3.7,25.0,7.62,,NL-FAY1,within,within,,within,True,morning,train
2022-01-03 17:16:00+05:30,10.9,25.0,8.26,,NL-FAY1,within,within,,within,False,evening,train
2022-01-18 06:45:00+05:30,3.55,30.0,8.22,0.03,NL-FAY1,within,within,within,within,True,morning,train
2022-01-18 17:55:00+05:30,11.25,30.0,8.86,,NL-FAY1,within,above,,within,False,evening,train
2022-02-01 07:40:00+05:30,8.1,34.0,8.51,0.0,NL-FAY1,above,above,within,within,True,morning,train
2022-02-01 17:35:00+05:30,15.65,34.0,8.84,,NL-FAY1,above,above,,within,False,evening,train
2022-02-15 06:40:00+05:30,3.55,26.0,8.01,0.0,NL-FAY1,within,within,within,within,True,morning,train
2022-02-15 16:55:00+05:30,11.4,26.0,8.5,,NL-FAY1,within,within,,within,False,evening,train
2022-03-01 07:29:00+05:30,3.15,21.0,7.0,0.0,NL-FAY1,within,within,within,within,True,morning,train
2022-03-01 17:25:00+05:30,8.3,21.0,8.35,,NL-FAY1,within,within,,within,False,evening,train
2022-03-16 06:57:00+05:30,3.5,24.0,7.83,0.01,NL-FAY1,within,within,within,within,True,morning,train
2022-03-16 16:56:00+05:30,11.1,24.0,8.2,,NL-FAY1,within,within,,within,False,evening,train
2022-04-04 06:55:00+05:30,3.5,32.0,7.43,0.0,NL-FAY1,within,within,within,within,True,morning,train
2022-04-04 17:25:00+05:30,8.5,32.0,8.1,,NL-FAY1,within,within,,within,False,evening,train
2022-04-18 05:53:00+05:30,3.75,32.0,8.03,0.0,NL-FAY1,within,within,within,within,True,morning,train
2022-04-18 17:05:00+05:30,8.4,32.0,8.38,0.0,NL-FAY1,within,within,within,within,False,evening,train
2022-05-04 06:35:00+05:30,3.15,36.0,8.43,,NL-FAY1,within,within,,within,True,morning,train
2022-05-04 16:50:00+05:30,9.85,36.0,8.65,,NL-FAY1,within,above,,within,False,evening,train
2022-05-23 06:50:00+05:30,3.7,34.0,8.11,0.0,NL-FAY1,within,within,within,within,True,morning,train
2022-06-07 06:45:00+05:30,1.75,26.0,7.92,0.0,NL-FAY1,below,within,within,within,True,morning,train
2022-06-07 17:15:00+05:30,8.45,26.0,8.18,0.0,NL-FAY1,within,within,within,within,False,evening,train
2022-08-02 07:25:00+05:30,4.15,38.0,8.15,0.0,NL-FAY1,within,within,within,within,True,morning,train
2022-08-02 17:25:00+05:30,8.7,38.0,8.36,0.0,NL-FAY1,within,within,within,within,False,evening,train
2022-08-13 07:25:00+05:30,3.65,39.0,7.84,0.0,NL-FAY1,within,within,within,within,True,morning,train
2022-08-13 17:10:00+05:30,9.05,39.0,8.27,0.0,NL-FAY1,within,within,within,within,False,evening,train
2022-08-26 06:55:00+05:30,4.7,36.0,7.61,0.0,NL-FAY1,within,within,within,within,True,morning,train
2022-08-26 17:05:00+05:30,10.35,36.0,8.02,0.0,NL-FAY1,within,within,within,within,False,evening,train
2022-09-07 06:55:00+05:30,3.65,38.0,7.8,0.0,NL-FAY1,within,within,within,within,True,morning,train
2022-09-07 16:40:00+05:30,8.6,38.0,7.95,0.0,NL-FAY1,within,within,within,within,False,evening,train
2022-09-19 06:55:00+05:30,4.05,38.0,7.42,0.02,NL-FAY1,within,within,within,within,True,morning,train
2022-09-19 17:15:00+05:30,8.9,38.0,7.94,0.02,NL-FAY1,within,within,within,within,False,evening,train
2022-10-11 06:20:00+05:30,3.8,25.0,8.06,0.15,NL-FAY1,within,within,within,within,True,morning,train
2022-10-11 17:20:00+05:30,9.35,25.0,8.52,0.15,NL-FAY1,within,above,within,within,False,evening,train
2022-10-26 07:10:00+05:30,4.15,27.0,8.06,0.03,NL-FAY1,within,within,within,within,True,morning,train
2022-10-26 17:06:00+05:30,8.45,,8.31,,NL-FAY1,within,within,,,False,evening,train
2022-11-15 07:10:00+05:30,,,,,NL-FAY1,,,,,True,morning,train
2022-11-25 07:40:00+05:30,,,,,NL-FAY1,,,,,True,morning,train
2022-11-25 07:45:00+05:30,3.4,,8.4,0.0,NL-FAY1,within,within,within,,True,morning,train
2022-12-02 07:26:00+05:30,,,,,NL-FAY1,,,,,True,morning,train
2022-12-13 07:10:00+05:30,,,,,NL-FAY1,,,,,True,morning,train
2022-12-13 07:55:00+05:30,4.2,,8.08,0.21,NL-FAY1,within,within,within,,True,morning,train
2022-12-20 07:15:00+05:30,,,,,NL-FAY1,,,,,True,morning,train
2022-12-27 06:55:00+05:30,3.9,,8.01,0.08,NL-FAY1,within,within,within,,True,morning,train
2022-12-27 07:20:00+05:30,,,,,NL-FAY1,,,,,True,morning,train
2023-01-03 07:20:00+05:30,,,,,NL-FAY1,,,,,True,morning,train
2023-01-09 06:50:00+05:30,,,,,NL-FAY1,,,,,True,morning,train
2023-01-09 07:05:00+05:30,4.1,,8.09,0.08,NL-FAY1,within,within,within,,True,morning,train
2023-01-17 07:09:00+05:30,,,,,NL-FAY1,,,,,True,morning,train
2023-02-01 06:40:00+05:30,3.5,30.0,7.9,0.11,NL-FAY1,within,within,within,within,True,morning,train
2023-02-01 15:55:00+05:30,10.4,,8.2,,NL-FAY1,within,within,,,False,evening,train
2023-03-03 07:23:00+05:30,3.3,28.0,8.1,0.0,NL-FAY1,within,within,within,within,True,morning,train
2023-03-03 16:47:00+05:30,9.9,,8.4,,NL-FAY1,within,within,,,False,evening,train
2023-03-17 07:15:00+05:30,3.6,28.0,8.0,0.03,NL-FAY1,within,within,within,within,True,morning,train
2023-03-17 17:03:00+05:30,8.7,,8.3,,NL-FAY1,within,within,,,False,evening,train
2023-06-16 06:41:00+05:30,4.3,39.0,8.4,0.0,NL-FAY1,within,within,within,within,True,morning,train
2023-06-16 17:24:00+05:30,10.8,,8.6,,NL-FAY1,within,above,,,False,evening,train
2023-07-27 07:35:00+05:30,5.2,31.0,9.0,0.0,NL-FAY1,above,above,within,within,True,morning,train
2023-07-27 17:04:00+05:30,15.1,,9.2,,NL-FAY1,above,above,,,False,evening,train
2023-09-07 06:53:00+05:30,4.4,36.0,8.1,0.09,NL-FAY1,within,within,within,within,True,morning,train
2023-09-07 16:48:00+05:30,10.4,,8.3,,NL-FAY1,within,within,,,False,evening,train
2023-10-10 06:58:00+05:30,3.7,32.0,8.28,0.21,NL-FAY1,within,within,within,within,True,morning,train
2023-10-10 17:00:00+05:30,9.6,,8.42,,NL-FAY1,within,within,,,False,evening,train
2023-11-16 07:10:00+05:30,4.2,32.0,7.94,0.19,NL-FAY1,within,within,within,within,True,morning,train
2023-11-16 16:29:00+05:30,11.5,,8.26,,NL-FAY1,within,within,,,False,evening,train
2024-01-05 07:58:00+05:30,3.5,33.0,8.0,0.01,NL-FAY1,within,within,within,within,True,morning,train
2024-01-05 16:58:00+05:30,9.3,33.0,8.24,0.01,NL-FAY1,within,within,within,within,False,evening,train
2024-02-06 07:23:00+05:30,4.1,32.0,8.13,0.0,NL-FAY1,within,within,within,within,True,morning,train
2024-02-06 16:11:00+05:30,10.6,32.0,8.37,0.0,NL-FAY1,within,within,within,within,False,evening,train
2024-03-05 07:34:00+05:30,3.4,31.0,8.03,0.0,NL-FAY1,within,within,within,within,True,morning,train
2024-03-05 17:12:00+05:30,9.2,31.0,8.32,0.0,NL-FAY1,within,within,within,within,False,evening,train
2024-04-08 06:48:00+05:30,3.6,30.0,8.11,0.07,NL-FAY1,within,within,within,within,True,morning,train
2024-04-08 16:49:00+05:30,9.5,30.0,8.38,0.07,NL-FAY1,within,within,within,within,False,evening,train
2024-05-10 06:19:00+05:30,3.9,31.0,8.14,0.05,NL-FAY1,within,within,within,within,True,morning,train
2024-05-10 16:58:00+05:30,9.2,31.0,8.42,0.05,NL-FAY1,within,within,within,within,False,evening,train
2023-09-12 07:16:00+05:30,3.8,24.0,8.0,0.07,NL-GMS1,within,within,within,within,True,morning,train
2023-09-12 17:04:00+05:30,9.1,,8.1,,NL-GMS1,within,within,,,False,evening,train
2023-10-12 07:15:00+05:30,2.1,29.0,8.27,0.06,NL-GMS1,below,within,within,within,True,morning,train
2023-10-12 17:03:00+05:30,7.3,,8.41,,NL-GMS1,below,within,,,False,evening,train
2023-11-17 07:09:00+05:30,3.4,31.0,8.11,0.09,NL-GMS1,within,within,within,within,True,morning,train
2023-11-17 16:39:00+05:30,8.3,,8.41,,NL-GMS1,within,within,,,False,evening,train
2023-12-11 07:15:00+05:30,3.3,29.0,8.13,0.08,NL-GMS1,within,within,within,within,True,morning,train
2023-12-11 16:41:00+05:30,8.9,29.0,8.33,0.08,NL-GMS1,within,within,within,within,False,evening,train
2024-01-08 07:09:00+05:30,2.7,31.0,8.13,0.11,NL-GMS1,below,within,within,within,True,morning,train
2024-01-08 15:47:00+05:30,8.3,31.0,8.32,0.11,NL-GMS1,within,within,within,within,False,evening,train
2024-02-07 07:18:00+05:30,2.1,31.0,7.96,0.09,NL-GMS1,below,within,within,within,True,morning,train
2024-02-07 15:58:00+05:30,8.6,31.0,8.25,0.09,NL-GMS1,within,within,within,within,False,evening,train
2023-09-12 07:38:00+05:30,4.1,31.0,8.0,0.1,NL-GOS1,within,within,within,within,True,morning,train
2023-09-12 17:16:00+05:30,10.3,,8.2,,NL-GOS1,within,within,,,False,evening,train
2023-10-12 07:28:00+05:30,3.8,33.0,8.3,0.14,NL-GOS1,within,within,within,within,True,morning,train
2023-10-12 17:15:00+05:30,9.1,,8.47,,NL-GOS1,within,within,,,False,evening,train
2023-11-17 07:18:00+05:30,3.6,34.0,8.08,0.11,NL-GOS1,within,within,within,within,True,morning,train
2023-11-17 16:47:00+05:30,10.5,,8.44,,NL-GOS1,within,within,,,False,evening,train
2023-12-11 07:36:00+05:30,3.5,33.0,7.99,0.15,NL-GOS1,within,within,within,within,True,morning,train
2023-12-11 16:52:00+05:30,11.5,33.0,8.29,0.15,NL-GOS1,within,within,within,within,False,evening,train
2024-01-08 07:24:00+05:30,3.5,35.0,8.18,0.18,NL-GOS1,within,within,within,within,True,morning,train
2024-01-08 16:08:00+05:30,8.8,35.0,8.32,0.18,NL-GOS1,within,within,within,within,False,evening,train
2024-02-07 07:31:00+05:30,3.9,33.0,8.12,0.12,NL-GOS1,within,within,within,within,True,morning,train
2024-02-07 16:19:00+05:30,9.1,33.0,8.41,0.12,NL-GOS1,within,within,within,within,False,evening,train
2023-09-12 07:56:00+05:30,3.4,30.0,7.9,0.04,NL-GOS2,within,within,within,within,True,morning,train
2023-09-12 17:24:00+05:30,80.8,,8.1,,NL-GOS2,above,within,,,False,evening,train
2023-10-12 07:41:00+05:30,4.2,31.0,8.28,0.09,NL-GOS2,within,within,within,within,True,morning,train
2023-10-12 17:23:00+05:30,10.5,,8.43,,NL-GOS2,within,within,,,False,evening,train
2023-11-17 07:28:00+05:30,4.6,29.0,8.21,0.12,NL-GOS2,within,within,within,within,True,morning,train
2023-11-17 16:53:00+05:30,8.5,,8.41,,NL-GOS2,within,within,,,False,evening,train
2023-12-11 07:48:00+05:30,2.6,31.0,7.95,0.14,NL-GOS2,below,within,within,within,True,morning,train
2023-12-11 17:07:00+05:30,7.5,31.0,8.19,0.14,NL-GOS2,below,within,within,within,False,evening,train
2024-01-08 07:39:00+05:30,3.9,32.0,8.08,0.19,NL-GOS2,within,within,within,within,True,morning,train
2024-01-08 16:18:00+05:30,9.1,32.0,8.25,0.19,NL-GOS2,within,within,within,within,False,evening,train
